"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","215","test_ssh_supported_algorithms","genexis_pulse-ex400","Thu Jul 03 21:30:05 GMT 2025","passed","Thu Jul 03 21:30:06 GMT 2025","","test_network_security","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:27:18 GMT 2025","skipped","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","53","test_ubus_system_board","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","48","test_echo","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","175","test_free_memory","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","90","test_ssh","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:49 GMT 2025","passed","Thu Jul 03 21:29:49 GMT 2025","","test_base","",""
"","347","test_lan_interface_address","qemu-armsr-armv8","Thu Jul 03 21:28:20 GMT 2025","passed","Thu Jul 03 21:28:20 GMT 2025","","test_lan","",""
"","444","test_firmware_version","qemu-armsr-armv8","Thu Jul 03 21:28:06 GMT 2025","passed","Thu Jul 03 21:28:07 GMT 2025","","test_base","",""
"","47","test_uname","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:27:28 GMT 2025","skipped","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:28:20 GMT 2025","skipped","Thu Jul 03 21:28:20 GMT 2025","","test_wan","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:28:21 GMT 2025","skipped","Thu Jul 03 21:28:21 GMT 2025","","test_apk","",""
"","8746","test_dropbear_startup","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:07 GMT 2025","passed","Thu Jul 03 21:27:16 GMT 2025","","test_base","",""
"","473","test_kernel_errors","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:28:00 GMT 2025","","test_base","",""
"","238","test_ssh_supported_algorithms","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:51 GMT 2025","passed","Thu Jul 03 21:29:51 GMT 2025","","test_network_security","",""
"","180","test_ssh_supported_algorithms","openwrt_one","Thu Jul 03 21:27:29 GMT 2025","passed","Thu Jul 03 21:27:30 GMT 2025","","test_network_security","",""
"","976","test_firmware_version","tplink_tl-wdr3600-v1","Thu Jul 03 21:28:37 GMT 2025","passed","Thu Jul 03 21:28:38 GMT 2025","","test_base","",""
"","1688","test_kernel_errors","qemu-armsr-armv8","Thu Jul 03 21:28:18 GMT 2025","passed","Thu Jul 03 21:28:20 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_base","",""
"","972","test_firmware_version","genexis_pulse-ex400","Thu Jul 03 21:29:20 GMT 2025","passed","Thu Jul 03 21:29:21 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:27:33 GMT 2025","skipped","Thu Jul 03 21:27:33 GMT 2025","","test_wan","",""
"","297","test_dropbear_startup","qemu-malta-be","Thu Jul 03 21:26:43 GMT 2025","passed","Thu Jul 03 21:26:44 GMT 2025","","test_base","",""
"","47","test_free_memory","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","854","test_lan_interface_address","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:50 GMT 2025","passed","Thu Jul 03 21:29:51 GMT 2025","","test_lan","",""
"","89","test_ubus_system_board","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","54","test_ssh","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:29:51 GMT 2025","skipped","Thu Jul 03 21:29:51 GMT 2025","","test_opkg","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 21:27:19 GMT 2025","skipped","Thu Jul 03 21:27:19 GMT 2025","","test_wifi","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:27:04 GMT 2025","skipped","Thu Jul 03 21:27:04 GMT 2025","","test_apk","",""
"","10","test_ssh_supported_algorithms","qemu-armsr-armv8","Thu Jul 03 21:28:20 GMT 2025","broken","Thu Jul 03 21:28:20 GMT 2025","","test_network_security","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 21:29:51 GMT 2025","skipped","Thu Jul 03 21:29:51 GMT 2025","","test_wifi","",""
"","2709","test_dropbear_startup","qemu-armsr-armv8","Thu Jul 03 21:28:07 GMT 2025","passed","Thu Jul 03 21:28:10 GMT 2025","","test_base","",""
"","14054","test_dropbear_startup","tplink_tl-wr1043nd-v3","Thu Jul 03 21:28:56 GMT 2025","passed","Thu Jul 03 21:29:11 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_wan","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:27:59 GMT 2025","skipped","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:29:51 GMT 2025","skipped","Thu Jul 03 21:29:51 GMT 2025","","test_opkg","",""
"","66","test_free_memory","qemu-malta-be","Thu Jul 03 21:26:48 GMT 2025","passed","Thu Jul 03 21:26:48 GMT 2025","","test_base","",""
"","78","test_uname","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:49 GMT 2025","passed","Thu Jul 03 21:29:49 GMT 2025","","test_base","",""
"","1914","test_dropbear_startup","openwrt_one","Thu Jul 03 21:27:25 GMT 2025","passed","Thu Jul 03 21:27:27 GMT 2025","","test_base","",""
"","0","test_shell","","Thu Jul 03 21:26:03 GMT 2025","skipped","Thu Jul 03 21:26:03 GMT 2025","","","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:27:18 GMT 2025","skipped","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:27:28 GMT 2025","skipped","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:27:19 GMT 2025","skipped","Thu Jul 03 21:27:19 GMT 2025","","test_opkg","",""
"","174","test_lan_interface_address","qemu-x86-64","Thu Jul 03 21:27:19 GMT 2025","passed","Thu Jul 03 21:27:19 GMT 2025","","test_lan","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:27:50 GMT 2025","skipped","Thu Jul 03 21:27:50 GMT 2025","","test_apk","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:28:20 GMT 2025","skipped","Thu Jul 03 21:28:20 GMT 2025","","test_opkg","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:29:22 GMT 2025","skipped","Thu Jul 03 21:29:22 GMT 2025","","test_opkg","",""
"","121","test_ubus_system_board","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:17 GMT 2025","passed","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","35732","test_dropbear_startup","genexis_pulse-ex400","Thu Jul 03 21:29:21 GMT 2025","passed","Thu Jul 03 21:29:57 GMT 2025","","test_base","",""
"","70","test_lan_interface_address","qemu-malta-be","Thu Jul 03 21:26:48 GMT 2025","passed","Thu Jul 03 21:26:48 GMT 2025","","test_lan","",""
"","179","test_uname","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:27:19 GMT 2025","skipped","Thu Jul 03 21:27:19 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:28:21 GMT 2025","skipped","Thu Jul 03 21:28:21 GMT 2025","","test_apk","",""
"","858","test_lan_interface_address","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:29 GMT 2025","","test_lan","",""
"","82","test_uname","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:17 GMT 2025","passed","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","25","test_firmware_version","qemu-malta-be","Thu Jul 03 21:26:43 GMT 2025","passed","Thu Jul 03 21:26:43 GMT 2025","","test_base","",""
"","945","test_firmware_version","openwrt_one","Thu Jul 03 21:27:24 GMT 2025","passed","Thu Jul 03 21:27:25 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:25:56 GMT 2025","skipped","Thu Jul 03 21:25:56 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 21:30:06 GMT 2025","skipped","Thu Jul 03 21:30:06 GMT 2025","","test_wifi","",""
"","43","test_echo","hpe_msm460","Thu Jul 03 21:27:59 GMT 2025","passed","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:27:19 GMT 2025","skipped","Thu Jul 03 21:27:19 GMT 2025","","test_wan","",""
"","2675","test_shell","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:00 GMT 2025","passed","Thu Jul 03 21:27:02 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:29:22 GMT 2025","skipped","Thu Jul 03 21:29:22 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:27:28 GMT 2025","skipped","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","431","test_free_memory","qemu-armsr-armv8","Thu Jul 03 21:28:18 GMT 2025","passed","Thu Jul 03 21:28:18 GMT 2025","","test_base","",""
"","864","test_lan_interface_address","genexis_pulse-ex400","Thu Jul 03 21:30:05 GMT 2025","passed","Thu Jul 03 21:30:05 GMT 2025","","test_lan","",""
"","86","test_ssh","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:17 GMT 2025","passed","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:26:16 GMT 2025","skipped","Thu Jul 03 21:26:16 GMT 2025","","test_apk","",""
"","10","test_ssh_supported_algorithms","qemu-malta-be","Thu Jul 03 21:26:48 GMT 2025","broken","Thu Jul 03 21:26:48 GMT 2025","","test_network_security","",""
"","359","test_firmware_version","qemu-x86-64","Thu Jul 03 21:27:11 GMT 2025","passed","Thu Jul 03 21:27:12 GMT 2025","","test_base","",""
